run_id,environment_id,seed,started_at,finished_at,episode_latency_seconds,step_count,terminated,truncated,success,total_reward,reward_per_step,steps_per_second,reward_per_second,repeat_action_rate,llm_cost_usd,prompt_tokens,completion_tokens,total_tokens,mean_llm_latency_seconds,p95_llm_latency_seconds,cost_per_step_usd,cost_per_success_usd,tokens_per_step,cost_data_coverage,token_data_coverage,llm_latency_data_coverage
173576fb-c9d0-477f-818a-fb9ebe1f654e,qa:HotpotQA,202,2026-04-22T17:35:16.700009Z,2026-04-22T17:35:21.004207Z,4.304198,1,True,True,False,0.0,0.0,0.2323313193305698,0.0,0.0,0.00010109,370,343,713,4.303713700006483,4.303713700006483,0.00010109,,713.0,1.0,1.0,1.0
ef22297c-42ef-427c-9fe9-236a5e4bae7b,qa:HotpotQA,200,2026-04-22T17:35:16.718979Z,2026-04-22T17:35:22.647870Z,5.928891,1,True,True,False,0.0,0.0,0.1686656071093228,0.0,0.0,0.00014818999999999998,373,547,920,5.928654199989978,5.928654199989978,0.00014818999999999998,,920.0,1.0,1.0,1.0
478bf590-5fd2-4d35-aa4e-cccfc597cc95,qa:HotpotQA,203,2026-04-22T17:35:16.708138Z,2026-04-22T17:35:22.709845Z,6.001707,1,True,True,False,0.0,0.0,0.16661926348620484,0.0,0.0,0.00014502,370,534,904,6.0014472999901045,6.0014472999901045,0.00014502,,904.0,1.0,1.0,1.0
aa8e387d-1567-4e18-938a-53ec5dd76b58,qa:HotpotQA,201,2026-04-22T17:35:16.695403Z,2026-04-22T17:35:23.610427Z,6.915024,1,True,True,False,0.0,0.0,0.14461265788809988,0.0,0.0,0.00017008,389,638,1027,6.914768699993147,6.914768699993147,0.00017008,,1027.0,1.0,1.0,1.0
60331395-48a9-4336-95b9-e892bb88c470,qa:HotpotQA,199,2026-04-22T17:35:16.719506Z,2026-04-22T17:35:23.686076Z,6.96657,1,True,True,False,0.0,0.0,0.14354266159673987,0.0,0.0,0.00017135999999999999,372,648,1020,6.966353199997684,6.966353199997684,0.00017135999999999999,,1020.0,1.0,1.0,1.0
3985a6fd-a84e-4e15-8c12-006329b7ad4f,qa:HotpotQA,197,2026-04-22T17:35:16.711299Z,2026-04-22T17:35:23.875165Z,7.163866,1,True,True,False,0.0,0.0,0.1395894339732206,0.0,0.0,0.00018367,374,701,1075,7.163686699990649,7.163686699990649,0.00018367,,1075.0,1.0,1.0,1.0
9f3ef478-dbbc-4cc3-a32e-d062620092f8,qa:HotpotQA,195,2026-04-22T17:35:16.714978Z,2026-04-22T17:35:24.811980Z,8.097002,1,True,True,False,0.0,0.0,0.12350250129615875,0.0,0.0,0.00020314,388,782,1170,8.096778200007975,8.096778200007975,0.00020314,,1170.0,1.0,1.0,1.0
40b04897-52b4-46d4-9cc0-1991ae398cf5,qa:HotpotQA,213,2026-04-22T17:35:23.883922Z,2026-04-22T17:35:25.062874Z,1.178952,1,True,True,False,0.0,0.0,0.8482109534569685,0.0,0.0,3.9739999999999996e-05,394,70,464,1.1784460000053514,1.1784460000053514,3.9739999999999996e-05,,464.0,1.0,1.0,1.0
0dd32ae7-1512-49da-b91b-5a7aa33bb76a,qa:HotpotQA,194,2026-04-22T17:35:16.717521Z,2026-04-22T17:35:27.648138Z,10.930617,1,True,True,True,1.0,1.0,0.09148614392032947,0.09148614392032947,0.0,0.00027720999999999996,1427,833,2260,9.052326400007587,9.052326400007587,0.00027720999999999996,0.00027720999999999996,2260.0,1.0,1.0,1.0
74948b9a-d4a3-4def-ba1b-23cf5a17ea73,qa:HotpotQA,198,2026-04-22T17:35:16.693023Z,2026-04-22T17:35:29.001901Z,12.308878,1,True,True,True,1.0,1.0,0.08124217333212662,0.08124217333212662,0.0,0.0003383199999999999,1836,992,2828,10.44280910002999,10.44280910002999,0.0003383199999999999,0.0003383199999999999,2828.0,1.0,1.0,1.0
c6720b94-234c-4817-91ba-9c3722345364,qa:HotpotQA,205,2026-04-22T17:35:16.720439Z,2026-04-22T17:35:29.114502Z,12.394063,1,True,True,True,1.0,1.0,0.08068379190907776,0.08068379190907776,0.0,0.00033403999999999997,1619,1030,2649,10.618047000025399,10.618047000025399,0.00033403999999999997,0.00033403999999999997,2649.0,1.0,1.0,1.0
fb9f58c0-6726-4b4f-b026-6898b9a7cb83,qa:HotpotQA,193,2026-04-22T17:35:16.681277Z,2026-04-22T17:35:29.362595Z,12.681318,1,True,True,False,0.0,0.0,0.07885615674963754,0.0,0.0,0.00033382999999999997,1604,1033,2637,10.837265599984676,10.837265599984676,0.00033382999999999997,,2637.0,1.0,1.0,1.0
16fffd5a-9d37-4242-9609-e725b8e7e547,qa:HotpotQA,196,2026-04-22T17:35:16.718084Z,2026-04-22T17:35:29.996827Z,13.278743,1,True,True,True,1.0,1.0,0.07530833302519674,0.07530833302519674,0.0,0.00035578,1920,1046,2966,11.139051499980269,11.139051499980269,0.00035578,0.00035578,2966.0,1.0,1.0,1.0
fe4dec98-05cf-404a-9da3-cdf3fb93bacb,qa:HotpotQA,192,2026-04-22T17:35:16.680385Z,2026-04-22T17:35:35.614353Z,18.933968,1,True,True,False,0.0,0.0,0.05281513098575005,0.0,0.0,0.00039094999999999993,1176,1393,2569,13.528774800011888,13.528774800011888,0.00039094999999999993,,2569.0,1.0,1.0,1.0
2b5b4c34-7496-43b7-9931-b62d84fef261,qa:HotpotQA,210,2026-04-22T17:35:22.719002Z,2026-04-22T17:35:35.707667Z,12.988665,1,True,True,False,0.0,0.0,0.07699020646078716,0.0,0.0,0.00030164,1056,1036,2092,9.244186199997785,9.244186199997785,0.00030164,,2092.0,1.0,1.0,1.0
455a8194-4508-45f0-ab34-9a2b8657b9ac,qa:HotpotQA,220,2026-04-22T17:35:30.005091Z,2026-04-22T17:35:36.478706Z,6.473615,1,True,True,False,0.0,0.0,0.15447319619717886,0.0,0.0,0.0001852,411,698,1109,6.473397299996577,6.473397299996577,0.0001852,,1109.0,1.0,1.0,1.0
15294190-458d-45e7-8e19-53f20520d739,qa:HotpotQA,215,2026-04-22T17:35:25.097732Z,2026-04-22T17:35:37.360568Z,12.262836,1,True,True,False,0.0,0.0,0.08154720490431414,0.0,0.0,0.00026596,952,908,1860,8.579540799983079,8.579540799983079,0.00026596,,1860.0,1.0,1.0,1.0
9646a837-ede3-478d-bca5-99fe7fa5feba,qa:HotpotQA,218,2026-04-22T17:35:29.122740Z,2026-04-22T17:35:37.554656Z,8.431916,1,True,True,False,0.0,0.0,0.11859700689617876,0.0,0.0,0.00023801999999999997,379,936,1315,8.431706700008363,8.431706700008363,0.00023801999999999997,,1315.0,1.0,1.0,1.0
ab335d8d-9829-4421-9092-d6ea741ae54c,qa:HotpotQA,206,2026-04-22T17:35:16.708878Z,2026-04-22T17:35:38.532357Z,21.823479,1,True,True,False,0.0,0.0,0.045822208273942025,0.0,0.0,0.00053592,4125,1254,5379,13.714761100010946,13.714761100010946,0.00053592,,5379.0,1.0,1.0,1.0
fa311ed7-2cbe-41ff-9d55-a7492e86e932,qa:HotpotQA,211,2026-04-22T17:35:23.620668Z,2026-04-22T17:35:39.170249Z,15.549581,1,True,True,True,1.0,1.0,0.06431041453785796,0.06431041453785796,0.0,0.00033986,934,1234,2168,11.80016969999997,11.80016969999997,0.00033986,0.00033986,2168.0,1.0,1.0,1.0
8497212e-d41b-4625-98b2-e4e506578a32,qa:HotpotQA,204,2026-04-22T17:35:16.719924Z,2026-04-22T17:35:39.805380Z,23.085456,1,True,True,False,0.0,0.0,0.04331731632244994,0.0,0.0,0.0004928399999999999,3361,1266,4627,13.452140500041423,13.452140500041423,0.0004928399999999999,,4627.0,1.0,1.0,1.0
f44b8b9c-3000-4ed9-a249-6b1b54c94d22,qa:HotpotQA,217,2026-04-22T17:35:29.010325Z,2026-04-22T17:35:40.291305Z,11.28098,1,True,True,False,0.0,0.0,0.08864478086123724,0.0,0.0,0.00024279000000000003,861,831,1692,7.436059099971317,7.436059099971317,0.00024279000000000003,,1692.0,1.0,1.0,1.0
3026d6b6-ce88-4d87-bae1-f0fc91c27b3b,qa:HotpotQA,223,2026-04-22T17:35:36.487159Z,2026-04-22T17:35:41.274628Z,4.787469,1,True,True,False,0.0,0.0,0.2088786371253788,0.0,0.0,0.00013786,381,500,881,4.787156400008826,4.787156400008826,0.00013786,,881.0,1.0,1.0,1.0
c69e0c6c-a818-49bf-b605-e87d0dc15f62,qa:HotpotQA,208,2026-04-22T17:35:21.030082Z,2026-04-22T17:35:44.603725Z,23.573643,1,True,True,False,0.0,0.0,0.04242025723389465,0.0,0.0,0.00055494,2027,1884,3911,16.981166500016116,16.981166500016116,0.00055494,,3911.0,1.0,1.0,1.0
525faeca-90a6-457d-951c-a69252105f1b,qa:HotpotQA,214,2026-04-22T17:35:24.821658Z,2026-04-22T17:35:47.683388Z,22.86173,1,True,True,False,0.0,0.0,0.043741221683573375,0.0,0.0,0.00041479999999999995,2298,1204,3502,11.984272099973168,11.984272099973168,0.00041479999999999995,,3502.0,1.0,1.0,1.0
a55e3b7b-c534-4308-945d-3ea3c6af8cee,qa:HotpotQA,222,2026-04-22T17:35:35.717075Z,2026-04-22T17:35:48.428953Z,12.711878,1,True,True,False,0.0,0.0,0.07866658254586772,0.0,0.0,0.00024769,1004,815,1819,7.346084699995117,7.346084699995117,0.00024769,,1819.0,1.0,1.0,1.0
9467f8ac-b81c-4449-87e9-6230d9a75773,qa:HotpotQA,225,2026-04-22T17:35:37.562736Z,2026-04-22T17:35:48.729931Z,11.167195,1,True,True,False,0.0,0.0,0.08954800198259277,0.0,0.0,0.00025796,1018,856,1874,8.243767099978868,8.243767099978868,0.00025796,,1874.0,1.0,1.0,1.0
e00d39a6-e000-4325-84a1-c314f458d3c0,qa:HotpotQA,219,2026-04-22T17:35:29.371924Z,2026-04-22T17:35:50.553938Z,21.182014,1,True,True,False,0.0,0.0,0.047209863991214435,0.0,0.0,0.0005390099999999999,1336,1995,3331,17.94231790001504,17.94231790001504,0.0005390099999999999,,3331.0,1.0,1.0,1.0
3fe013a6-ab46-4aae-ae50-9c6a23714e4a,qa:HotpotQA,209,2026-04-22T17:35:22.656415Z,2026-04-22T17:35:51.238696Z,28.582281,1,True,True,False,0.0,0.0,0.03498671082269467,0.0,0.0,0.00059668,2738,1880,4618,18.207357100007357,18.207357100007357,0.00059668,,4618.0,1.0,1.0,1.0
88688812-e917-4718-8d68-bded062f127a,qa:HotpotQA,212,2026-04-22T17:35:23.694203Z,2026-04-22T17:35:52.082614Z,28.388411,1,True,True,False,0.0,0.0,0.035225641900140166,0.0,0.0,0.0006568100000000001,1835,2377,4212,20.864692499977536,20.864692499977536,0.0006568100000000001,,4212.0,1.0,1.0,1.0
9e6c0bc0-5059-4715-a899-f2f9c2486d71,qa:HotpotQA,216,2026-04-22T17:35:27.656681Z,2026-04-22T17:35:55.202937Z,27.546256,1,True,True,True,1.0,1.0,0.036302574113883206,0.036302574113883206,0.0,0.0004928,2402,1516,3918,14.602727100020275,14.602727100020275,0.0004928,0.0004928,3918.0,1.0,1.0,1.0
34e525b6-6247-4866-8198-59795718a771,qa:HotpotQA,229,2026-04-22T17:35:40.300039Z,2026-04-22T17:35:58.473874Z,18.173835,1,True,True,False,0.0,0.0,0.05502415973293474,0.0,0.0,0.00035412,1670,1104,2774,11.330193300003884,11.330193300003884,0.00035412,,2774.0,1.0,1.0,1.0
2c5a109e-d827-4969-96e2-dca35d3a88f4,qa:HotpotQA,236,2026-04-22T17:35:51.246381Z,2026-04-22T17:35:58.672997Z,7.426616,1,True,True,False,0.0,0.0,0.13465082885664212,0.0,0.0,0.00023919000000000002,387,939,1326,7.426404099998763,7.426404099998763,0.00023919000000000002,,1326.0,1.0,1.0,1.0
7e288df3-8f47-4cca-a241-756b38b9be97,qa:HotpotQA,221,2026-04-22T17:35:35.622457Z,2026-04-22T17:36:00.094655Z,24.472198,1,True,True,False,0.0,0.0,0.04086269651790166,0.0,0.0,0.00054794,2194,1810,4004,16.229630799993174,16.229630799993174,0.00054794,,4004.0,1.0,1.0,1.0
3d6d2638-449b-4b04-9a1f-6da4696d24fb,qa:HotpotQA,230,2026-04-22T17:35:41.285069Z,2026-04-22T17:36:00.865486Z,19.580417,1,True,True,False,0.0,0.0,0.05107143530191415,0.0,0.0,0.00040915,1556,1373,2929,13.087721199990483,13.087721199990483,0.00040915,,2929.0,1.0,1.0,1.0
7f9373d8-ee03-4a08-93c8-17f572031110,qa:HotpotQA,231,2026-04-22T17:35:44.612548Z,2026-04-22T17:36:01.360929Z,16.748381,1,True,True,True,1.0,1.0,0.059707263645363697,0.059707263645363697,0.0,0.00035628999999999994,1848,1067,2915,10.469776100013405,10.469776100013405,0.00035628999999999994,0.00035628999999999994,2915.0,1.0,1.0,1.0
be3f8155-5972-4ac5-b638-476cae482ec3,qa:HotpotQA,238,2026-04-22T17:35:55.211266Z,2026-04-22T17:36:01.464770Z,6.253504,1,True,True,False,0.0,0.0,0.15991034786257433,0.0,0.0,0.00016958,373,640,1013,6.253272300004028,6.253272300004028,0.00016958,,1013.0,1.0,1.0,1.0
