run_id,environment_id,seed,started_at,finished_at,episode_latency_seconds,step_count,terminated,truncated,success,total_reward,reward_per_step,steps_per_second,reward_per_second,repeat_action_rate,llm_cost_usd,prompt_tokens,completion_tokens,total_tokens,mean_llm_latency_seconds,p95_llm_latency_seconds,cost_per_step_usd,cost_per_success_usd,tokens_per_step,cost_data_coverage,token_data_coverage,llm_latency_data_coverage
14c5596f-ea7d-45d1-8ba6-d3eb2fe35929,qa:HotpotQA,492,2026-04-29T07:23:47.717740Z,2026-04-29T07:24:02.649170Z,14.93143,1,True,True,False,0.0,0.0,0.0669728217592019,0.0,0.0,6.876e-05,1427,146,1573,1.6463644160539843,1.6463644160539843,6.876e-05,,1573.0,1.0,1.0,1.0
f5898f19-358f-4b1f-aa1a-ceae12bbb547,qa:HotpotQA,493,2026-04-29T07:23:47.718585Z,2026-04-29T07:24:12.271988Z,24.553403,1,True,True,False,0.0,0.0,0.04072755210347014,0.0,0.0,0.00010996,2239,255,2494,2.3428140010219067,2.3428140010219067,0.00010996,,2494.0,1.0,1.0,1.0
bc5cc2d4-5c5e-4bbb-8e84-b6998ed27bcb,qa:HotpotQA,494,2026-04-29T07:24:02.663020Z,2026-04-29T07:24:25.396793Z,22.733773,1,True,True,False,0.0,0.0,0.043987419070296865,0.0,0.0,0.00011284000000000001,2151,335,2486,2.9876795000745915,2.9876795000745915,0.00011284000000000001,,2486.0,1.0,1.0,1.0
9089868c-9d52-41e9-a640-35904ea1c756,qa:HotpotQA,495,2026-04-29T07:24:12.286275Z,2026-04-29T07:24:33.804874Z,21.518599,1,True,True,False,0.0,0.0,0.04647142688053251,0.0,0.0,8.812e-05,1953,125,2078,2.0097729570115916,2.0097729570115916,8.812e-05,,2078.0,1.0,1.0,1.0
4ed3fd9d-b89c-4a15-bf75-87a0ad4f04ec,qa:HotpotQA,496,2026-04-29T07:24:25.411114Z,2026-04-29T07:24:46.294982Z,20.883868,1,True,True,False,0.0,0.0,0.0478838498691909,0.0,0.0,8.808e-05,1958,122,2080,1.80522137490334,1.80522137490334,8.808e-05,,2080.0,1.0,1.0,1.0
75b4971b-7e10-4e04-91bc-5ad804ab5c66,qa:HotpotQA,497,2026-04-29T07:24:33.815711Z,2026-04-29T07:24:55.597751Z,21.78204,1,True,True,False,0.0,0.0,0.04590938222498903,0.0,0.0,9.424e-05,1992,182,2174,2.3767233319813386,2.3767233319813386,9.424e-05,,2174.0,1.0,1.0,1.0
bc7250e1-ad90-41bb-a1d8-ee7d62777360,qa:HotpotQA,498,2026-04-29T07:24:46.309236Z,2026-04-29T07:25:09.924082Z,23.614846,1,True,True,True,1.0,1.0,0.04234624269834324,0.04234624269834324,0.0,9.852e-05,2009,227,2236,2.638681248994544,2.638681248994544,9.852e-05,9.852e-05,2236.0,1.0,1.0,1.0
fdaac7a8-722c-45b0-ab68-ea351864261c,qa:HotpotQA,499,2026-04-29T07:24:55.611986Z,2026-04-29T07:25:20.613476Z,25.00149,1,True,True,False,0.0,0.0,0.03999761614207793,0.0,0.0,8.964e-05,1983,129,2112,1.7956904170569032,1.7956904170569032,8.964e-05,,2112.0,1.0,1.0,1.0
eef2aea8-bd78-4bd7-a2ea-f4eef1e8d89e,qa:HotpotQA,500,2026-04-29T07:25:09.933923Z,2026-04-29T07:25:31.811349Z,21.877426,1,True,True,False,0.0,0.0,0.04570921643158569,0.0,0.0,8.944000000000001e-05,1968,134,2102,1.8930190420360304,1.8930190420360304,8.944000000000001e-05,,2102.0,1.0,1.0,1.0
7d4e3845-7f98-4e34-b3c2-b3d45928d3e3,qa:HotpotQA,501,2026-04-29T07:25:20.627262Z,2026-04-29T07:25:42.826590Z,22.199328,1,True,True,False,0.0,0.0,0.04504640861200843,0.0,0.0,9.112000000000001e-05,1978,150,2128,2.023118124983739,2.023118124983739,9.112000000000001e-05,,2128.0,1.0,1.0,1.0
5a3ad6cc-8980-4a7a-8bf6-950ba260dafe,qa:HotpotQA,502,2026-04-29T07:25:31.823920Z,2026-04-29T07:25:53.835361Z,22.011441,1,True,True,False,0.0,0.0,0.045430919311461704,0.0,0.0,9.616e-05,2022,191,2213,2.029803708952386,2.029803708952386,9.616e-05,,2213.0,1.0,1.0,1.0
a638c26e-33f5-47b7-a628-6600c4a22566,qa:HotpotQA,503,2026-04-29T07:25:42.841320Z,2026-04-29T07:26:05.647549Z,22.806229,1,True,True,False,0.0,0.0,0.043847669862474854,0.0,0.0,9.46e-05,2001,182,2183,2.179471832991112,2.179471832991112,9.46e-05,,2183.0,1.0,1.0,1.0
c59c0c31-d619-41cc-ba58-8f3b5afac8d0,qa:HotpotQA,504,2026-04-29T07:25:53.847816Z,2026-04-29T07:26:15.555866Z,21.70805,1,True,True,False,0.0,0.0,0.04606586036055749,0.0,0.0,9.44e-05,2016,172,2188,1.8432143749669194,1.8432143749669194,9.44e-05,,2188.0,1.0,1.0,1.0
9e428761-2658-4fea-b0b6-bbe0901bf959,qa:HotpotQA,505,2026-04-29T07:26:05.659921Z,2026-04-29T07:26:27.857698Z,22.197777,1,True,True,False,0.0,0.0,0.04504955608843174,0.0,0.0,9.424e-05,2038,159,2197,2.044322083937004,2.044322083937004,9.424e-05,,2197.0,1.0,1.0,1.0
e16caed0-6eba-4504-a3c7-94d8d0d48adb,qa:HotpotQA,506,2026-04-29T07:26:15.570206Z,2026-04-29T07:26:37.994537Z,22.424331,1,True,True,False,0.0,0.0,0.044594418446641734,0.0,0.0,0.00012056000000000001,2336,339,2675,2.428527042036876,2.428527042036876,0.00012056000000000001,,2675.0,1.0,1.0,1.0
94a94491-30ee-48a0-b7cf-bd9ef670efdd,qa:HotpotQA,507,2026-04-29T07:26:27.871914Z,2026-04-29T07:26:49.624650Z,21.752736,1,True,True,False,0.0,0.0,0.045971228630734086,0.0,0.0,9.224e-05,1976,165,2141,1.6800205009640194,1.6800205009640194,9.224e-05,,2141.0,1.0,1.0,1.0
a7de42a4-d054-42ea-bc22-91f4a02e4b77,qa:HotpotQA,508,2026-04-29T07:26:38.004452Z,2026-04-29T07:26:59.744596Z,21.740144,1,True,True,False,0.0,0.0,0.045997855395990016,0.0,0.0,9.556e-05,2005,192,2197,2.297026625077706,2.297026625077706,9.556e-05,,2197.0,1.0,1.0,1.0
8854d207-af3b-4ac0-89ae-a15da4dbb967,qa:HotpotQA,509,2026-04-29T07:26:49.637459Z,2026-04-29T07:27:10.794259Z,21.1568,1,True,True,False,0.0,0.0,0.047266127202601524,0.0,0.0,9.068e-05,1955,156,2111,1.8859178750426508,1.8859178750426508,9.068e-05,,2111.0,1.0,1.0,1.0
9c9eea10-084b-440c-b09f-d1d8d3e2dcfa,qa:HotpotQA,510,2026-04-29T07:26:59.756739Z,2026-04-29T07:27:21.339287Z,21.582548,1,True,True,False,0.0,0.0,0.04633373223587873,0.0,0.0,9.727999999999999e-05,2016,208,2224,2.0299729160615243,2.0299729160615243,9.727999999999999e-05,,2224.0,1.0,1.0,1.0
e195cfd6-943d-4fd6-a153-6720808561f6,qa:HotpotQA,511,2026-04-29T07:27:10.808310Z,2026-04-29T07:27:35.231042Z,24.422732,1,True,True,False,0.0,0.0,0.04094546015572705,0.0,0.0,9.007999999999999e-05,1966,143,2109,2.332742624974344,2.332742624974344,9.007999999999999e-05,,2109.0,1.0,1.0,1.0
624784d0-1405-4cd3-945d-15db4baea777,qa:HotpotQA,512,2026-04-29T07:27:21.353388Z,2026-04-29T07:27:43.643795Z,22.290407,1,True,True,False,0.0,0.0,0.04486234818413141,0.0,0.0,9.264000000000001e-05,2038,139,2177,2.2179121240624227,2.2179121240624227,9.264000000000001e-05,,2177.0,1.0,1.0,1.0
528c201d-9cee-4052-a0ec-f9b9d9c0c653,qa:HotpotQA,513,2026-04-29T07:27:35.240935Z,2026-04-29T07:27:57.947567Z,22.706632,1,True,True,False,0.0,0.0,0.044039996772749036,0.0,0.0,0.00010668,2111,278,2389,2.9149332080269232,2.9149332080269232,0.00010668,,2389.0,1.0,1.0,1.0
