run_id,environment_id,seed,started_at,finished_at,episode_latency_seconds,step_count,terminated,truncated,success,total_reward,reward_per_step,steps_per_second,reward_per_second,repeat_action_rate,llm_cost_usd,prompt_tokens,completion_tokens,total_tokens,mean_llm_latency_seconds,p95_llm_latency_seconds,cost_per_step_usd,cost_per_success_usd,tokens_per_step,cost_data_coverage,token_data_coverage,llm_latency_data_coverage
95e9d95d-c0d2-469a-bc37-be536027f143,qa:HotpotQA,492,2026-04-25T08:43:01.635069Z,2026-04-25T08:43:04.587474Z,2.952405,1,True,True,False,0.0,0.0,0.3387069185968727,0.0,0.0,,122,173,295,2.95229103701422,2.95229103701422,,,295.0,0.0,1.0,1.0
d3242302-7dd2-4848-9a6c-00a78a027049,qa:HotpotQA,493,2026-04-25T08:43:01.636580Z,2026-04-25T08:43:04.971942Z,3.335362,1,True,True,False,0.0,0.0,0.2998175310506026,0.0,0.0,,173,0,173,3.335260489024222,3.335260489024222,,,173.0,0.0,1.0,1.0
f35efa2c-59b7-4457-838b-e22d5a190030,qa:HotpotQA,494,2026-04-25T08:43:01.631782Z,2026-04-25T08:43:02.942410Z,1.310628,1,True,True,False,0.0,0.0,0.7629930079320754,0.0,0.0,,153,170,323,1.3105070349993184,1.3105070349993184,,,323.0,0.0,1.0,1.0
78f775f4-1418-4c5a-bd85-434b21e24a97,qa:HotpotQA,495,2026-04-25T08:43:01.637955Z,2026-04-25T08:43:03.587197Z,1.949242,1,True,True,False,0.0,0.0,0.513019932876472,0.0,0.0,,121,124,245,1.9490956859663129,1.9490956859663129,,,245.0,0.0,1.0,1.0
d6b7d2c4-297d-4584-b698-6c4f5a0546de,qa:HotpotQA,496,2026-04-25T08:43:02.951116Z,2026-04-25T08:43:05.453846Z,2.50273,1,True,True,False,0.0,0.0,0.3995636764652999,0.0,0.0,,120,80,200,2.502514553954825,2.502514553954825,,,200.0,0.0,1.0,1.0
a22c00b8-ff0d-4b8b-ac4a-1a2ca552c7f3,qa:HotpotQA,497,2026-04-25T08:43:03.595708Z,2026-04-25T08:43:06.085345Z,2.489637,1,True,True,False,0.0,0.0,0.4016649816820685,0.0,0.0,,130,115,245,2.489468194951769,2.489468194951769,,,245.0,0.0,1.0,1.0
f02434d3-53c5-49e8-9a57-219d2c5c37c7,qa:HotpotQA,498,2026-04-25T08:43:04.594599Z,2026-04-25T08:43:06.468469Z,1.87387,1,True,True,False,0.0,0.0,0.5336549493828281,0.0,0.0,,131,0,131,1.873752465005964,1.873752465005964,,,131.0,0.0,1.0,1.0
c2afb73d-285e-44db-8ffb-2be9d049f7b0,qa:HotpotQA,499,2026-04-25T08:43:04.979278Z,2026-04-25T08:43:06.764793Z,1.785515,1,True,True,False,0.0,0.0,0.5600625029753321,0.0,0.0,,128,46,174,1.7853623959817924,1.7853623959817924,,,174.0,0.0,1.0,1.0
141c9424-ae7d-4494-92b8-60b5af4cf56d,qa:HotpotQA,500,2026-04-25T08:43:05.460575Z,2026-04-25T08:43:06.898954Z,1.438379,1,True,True,False,0.0,0.0,0.6952270576809032,0.0,0.0,,124,22,146,1.4382379600428976,1.4382379600428976,,,146.0,0.0,1.0,1.0
697ea93d-86ff-442f-8dde-f8d73dcf4d79,qa:HotpotQA,501,2026-04-25T08:43:06.093167Z,2026-04-25T08:43:07.713051Z,1.619884,1,True,True,False,0.0,0.0,0.6173281543616703,0.0,0.0,,128,150,278,1.6197404320118949,1.6197404320118949,,,278.0,0.0,1.0,1.0
