run_id,environment_id,seed,started_at,finished_at,episode_latency_seconds,step_count,terminated,truncated,success,total_reward,reward_per_step,steps_per_second,reward_per_second,repeat_action_rate,llm_cost_usd,prompt_tokens,completion_tokens,total_tokens,mean_llm_latency_seconds,p95_llm_latency_seconds,cost_per_step_usd,cost_per_success_usd,tokens_per_step,cost_data_coverage,token_data_coverage,llm_latency_data_coverage
2ef0aa49-86f9-440c-9f38-dfe3224bea51,qa:HotpotQA,194,2026-04-26T15:39:46.813707Z,2026-04-26T15:40:01.375755Z,14.562048,1,True,True,False,0.0,0.0,0.06867165937098957,0.0,0.0,,365,4096,4461,14.561525870056357,14.561525870056357,,,4461.0,0.0,1.0,1.0
74bf5ef6-ab56-455d-afe2-8e5fb14146d1,qa:HotpotQA,193,2026-04-26T15:39:46.814773Z,2026-04-26T15:40:07.779099Z,20.964326,1,True,True,False,0.0,0.0,0.047700078695589836,0.0,0.0,,1811,200,2011,14.088346367992926,14.088346367992926,,,2011.0,0.0,1.0,1.0
5a22e7da-13e4-43bc-8273-1b7c16442026,qa:HotpotQA,192,2026-04-26T15:39:46.811345Z,2026-04-26T15:40:09.237080Z,22.425735,1,True,True,False,0.0,0.0,0.04459162653977673,0.0,0.0,,2005,296,2301,16.22806902998127,16.22806902998127,,,2301.0,0.0,1.0,1.0
98403a30-0d20-4622-acc8-a81851114b19,qa:HotpotQA,195,2026-04-26T15:40:01.383997Z,2026-04-26T15:40:09.496865Z,8.112868,1,True,True,False,0.0,0.0,0.12326097256851706,0.0,0.0,,2414,225,2639,1.7249284770223312,1.7249284770223312,,,2639.0,0.0,1.0,1.0
253e44bd-dfce-4ec0-be14-b5f0aae44918,qa:HotpotQA,196,2026-04-26T15:40:07.785256Z,2026-04-26T15:40:24.132097Z,16.346841,1,True,True,False,0.0,0.0,0.061173898981460695,0.0,0.0,,925,4129,5054,14.791554165014531,14.791554165014531,,,5054.0,0.0,1.0,1.0
cd04b096-c70c-4119-b1aa-e22b8d957342,qa:HotpotQA,198,2026-04-26T15:40:09.503345Z,2026-04-26T15:40:28.103616Z,18.600271,1,True,True,False,0.0,0.0,0.05376265754407557,0.0,0.0,,3355,195,3550,14.054453605960589,14.054453605960589,,,3550.0,0.0,1.0,1.0
21d4eab5-77cc-4b9c-961e-b1add2bb4a5f,qa:HotpotQA,197,2026-04-26T15:40:09.246142Z,2026-04-26T15:40:28.817709Z,19.571567,1,True,True,False,0.0,0.0,0.05109452911971739,0.0,0.0,,2937,144,3081,13.862103653955273,13.862103653955273,,,3081.0,0.0,1.0,1.0
7acc407c-5652-4e07-b2cb-09262957f5a4,qa:HotpotQA,199,2026-04-26T15:40:24.138361Z,2026-04-26T15:40:31.821088Z,7.682727,1,True,True,False,0.0,0.0,0.13016211561337532,0.0,0.0,,5364,138,5502,1.6162569210282527,1.6162569210282527,,,5502.0,0.0,1.0,1.0
ff731b3c-bace-499b-8aa3-fdc4197b175d,qa:HotpotQA,202,2026-04-26T15:40:31.826727Z,2026-04-26T15:40:32.169361Z,0.342634,1,True,True,False,0.0,0.0,2.918566166813568,0.0,0.0,,360,40,400,0.3425124950008467,0.3425124950008467,,,400.0,0.0,1.0,1.0
bd6b3ece-a3a3-4afa-9a47-93f01a6db42f,qa:HotpotQA,201,2026-04-26T15:40:28.824072Z,2026-04-26T15:40:36.241878Z,7.417806,1,True,True,False,0.0,0.0,0.13481075131919062,0.0,0.0,,2443,200,2643,1.7276834329823032,1.7276834329823032,,,2643.0,0.0,1.0,1.0
493dec7d-752e-48c3-9ad7-b73e9607972a,qa:HotpotQA,200,2026-04-26T15:40:28.110577Z,2026-04-26T15:40:37.063146Z,8.952569,1,True,True,False,0.0,0.0,0.11169978137001792,0.0,0.0,,4164,141,4305,1.6929017439833842,1.6929017439833842,,,4305.0,0.0,1.0,1.0
6ce23f2d-a91d-4d67-8c2c-51189df5c4fd,qa:HotpotQA,203,2026-04-26T15:40:32.175689Z,2026-04-26T15:40:38.754885Z,6.579196,1,True,True,False,0.0,0.0,0.15199425583308357,0.0,0.0,,2478,118,2596,1.3983501690090634,1.3983501690090634,,,2596.0,0.0,1.0,1.0
356c7cb4-ce53-4a3c-9f76-a65ae23cddd1,qa:HotpotQA,205,2026-04-26T15:40:37.070018Z,2026-04-26T15:40:58.187235Z,21.117217,1,True,True,False,0.0,0.0,0.04735472482003666,0.0,0.0,,1819,4218,6037,15.685276738950051,15.685276738950051,,,6037.0,0.0,1.0,1.0
d62e6d34-d548-4387-b338-936069155282,qa:HotpotQA,204,2026-04-26T15:40:36.249260Z,2026-04-26T15:40:58.639258Z,22.389998,1,True,True,False,0.0,0.0,0.04466279988055381,0.0,0.0,,2173,475,2648,16.058265340107027,16.058265340107027,,,2648.0,0.0,1.0,1.0
4bf70b4c-bec1-4c19-90e6-d46ce6d0594a,qa:HotpotQA,206,2026-04-26T15:40:38.762352Z,2026-04-26T15:40:58.792996Z,20.030644,1,True,True,False,0.0,0.0,0.04992350720226469,0.0,0.0,,1771,165,1936,14.643891677027568,14.643891677027568,,,1936.0,0.0,1.0,1.0
6ebb83d1-2422-4f7d-b25f-d3794f130ad1,qa:HotpotQA,207,2026-04-26T15:40:58.194900Z,2026-04-26T15:41:06.034875Z,7.839975,1,True,True,False,0.0,0.0,0.12755142714103043,0.0,0.0,,1928,252,2180,2.324249028111808,2.324249028111808,,,2180.0,0.0,1.0,1.0
b0d535a2-aba3-49ee-bc65-8c9dc8f492af,qa:HotpotQA,208,2026-04-26T15:40:58.647212Z,2026-04-26T15:41:06.224170Z,7.576958,1,True,True,False,0.0,0.0,0.13197908712177103,0.0,0.0,,3821,155,3976,2.0346873429371044,2.0346873429371044,,,3976.0,0.0,1.0,1.0
1fc3618b-56b5-4f06-9cd8-be7973dc170f,qa:HotpotQA,209,2026-04-26T15:40:58.800328Z,2026-04-26T15:41:06.433113Z,7.632785,1,True,True,False,0.0,0.0,0.1310137780639701,0.0,0.0,,1831,210,2041,2.0266901230206713,2.0266901230206713,,,2041.0,0.0,1.0,1.0
084b8c63-12af-43e6-b239-0f892c164c82,qa:HotpotQA,211,2026-04-26T15:41:06.230558Z,2026-04-26T15:41:18.500728Z,12.27017,1,True,True,False,0.0,0.0,0.0814984633464736,0.0,0.0,,1896,230,2126,2.133106602006592,2.133106602006592,,,2126.0,0.0,1.0,1.0
856b1d54-2892-40cf-8c37-b86a2e8c1db0,qa:HotpotQA,212,2026-04-26T15:41:06.441874Z,2026-04-26T15:41:19.317553Z,12.875679,1,True,True,False,0.0,0.0,0.07766580698384916,0.0,0.0,,2184,496,2680,2.956899059994612,2.956899059994612,,,2680.0,0.0,1.0,1.0
9a5f8f6b-a5e1-4088-be91-3a3e73f7140d,qa:HotpotQA,210,2026-04-26T15:41:06.041287Z,2026-04-26T15:41:19.528404Z,13.487117,1,True,True,False,0.0,0.0,0.07414483021093389,0.0,0.0,,1903,211,2114,2.222027557902038,2.222027557902038,,,2114.0,0.0,1.0,1.0
c92f902a-7e41-409c-af86-a715377ffae5,qa:HotpotQA,213,2026-04-26T15:41:18.506322Z,2026-04-26T15:41:39.494587Z,20.988265,1,True,True,False,0.0,0.0,0.04764567247459474,0.0,0.0,,2073,248,2321,2.397055866953451,2.397055866953451,,,2321.0,0.0,1.0,1.0
02c244aa-0e50-4de0-8298-6f76b58dffe2,qa:HotpotQA,215,2026-04-26T15:41:19.534451Z,2026-04-26T15:41:39.633413Z,20.098962,1,True,True,False,0.0,0.0,0.049753813157117265,0.0,0.0,,1901,137,2038,1.6587886200286448,1.6587886200286448,,,2038.0,0.0,1.0,1.0
889a71e8-f817-4f2c-a1d3-a49819a46234,qa:HotpotQA,214,2026-04-26T15:41:19.323892Z,2026-04-26T15:41:41.871984Z,22.548092,1,True,True,False,0.0,0.0,0.044349650515884007,0.0,0.0,,2059,248,2307,1.977019373967778,1.977019373967778,,,2307.0,0.0,1.0,1.0
2cced61b-0b87-49c5-ad2b-dff837d31bbd,qa:HotpotQA,218,2026-04-26T15:41:41.878430Z,2026-04-26T15:41:57.082094Z,15.203664,1,True,True,False,0.0,0.0,0.06577361878031507,0.0,0.0,,2402,145,2547,1.3407286970177665,1.3407286970177665,,,2547.0,0.0,1.0,1.0
9dd04d04-3601-464e-a2bd-708c334cd4fe,qa:HotpotQA,219,2026-04-26T15:41:57.087650Z,2026-04-26T15:41:57.546976Z,0.459326,1,True,True,False,0.0,0.0,2.1771029726163986,0.0,0.0,,376,74,450,0.4592133419937454,0.4592133419937454,,,450.0,0.0,1.0,1.0
59875fbc-91fa-4d69-aaf0-85d30ea39158,qa:HotpotQA,216,2026-04-26T15:41:39.501205Z,2026-04-26T15:42:00.428793Z,20.927588,1,True,True,False,0.0,0.0,0.047783815315936076,0.0,0.0,,1931,157,2088,2.076528640987817,2.076528640987817,,,2088.0,0.0,1.0,1.0
e12f771a-b197-4bf2-87b3-defc4f062406,qa:HotpotQA,217,2026-04-26T15:41:39.642070Z,2026-04-26T15:42:00.995724Z,21.353654,1,True,True,False,0.0,0.0,0.046830392587610535,0.0,0.0,,2133,333,2466,2.064660878968425,2.064660878968425,,,2466.0,0.0,1.0,1.0
38a1ac05-b4d3-49d8-bcba-dccca2cb2409,qa:HotpotQA,221,2026-04-26T15:42:00.436254Z,2026-04-26T15:42:17.666813Z,17.230559,1,True,True,False,0.0,0.0,0.05803642238188558,0.0,0.0,,2563,172,2735,1.9886015910306014,1.9886015910306014,,,2735.0,0.0,1.0,1.0
2a832e5e-859d-482b-9843-2222a6fdfe65,qa:HotpotQA,220,2026-04-26T15:41:57.553521Z,2026-04-26T15:42:18.157765Z,20.604244,1,True,True,False,0.0,0.0,0.04853369043775641,0.0,0.0,,2099,185,2284,1.8908184609608725,1.8908184609608725,,,2284.0,0.0,1.0,1.0
2b7ca21a-e7e6-4d80-af75-2beafaa4fbfc,qa:HotpotQA,222,2026-04-26T15:42:01.001804Z,2026-04-26T15:42:21.553398Z,20.551594,1,True,True,False,0.0,0.0,0.04865802623387752,0.0,0.0,,1928,179,2107,2.00136969902087,2.00136969902087,,,2107.0,0.0,1.0,1.0
1dabd4d6-13ee-41bf-b696-d4c44b055998,qa:HotpotQA,224,2026-04-26T15:42:18.163378Z,2026-04-26T15:42:33.770515Z,15.607137,1,True,True,False,0.0,0.0,0.06407325059041899,0.0,0.0,,2576,174,2750,1.6075406550662592,1.6075406550662592,,,2750.0,0.0,1.0,1.0
b61a4322-0e72-4683-8972-e7a061e3db15,qa:HotpotQA,223,2026-04-26T15:42:17.672281Z,2026-04-26T15:42:40.658510Z,22.986229,1,True,True,False,0.0,0.0,0.04350430860146742,0.0,0.0,,1979,206,2185,2.187960789015051,2.187960789015051,,,2185.0,0.0,1.0,1.0
58c0dcb4-89c3-4ead-8f7e-a967a8365a53,qa:HotpotQA,225,2026-04-26T15:42:21.560032Z,2026-04-26T15:42:42.013501Z,20.453469,1,True,True,False,0.0,0.0,0.04889146188355629,0.0,0.0,,2372,148,2520,1.5540266890311614,1.5540266890311614,,,2520.0,0.0,1.0,1.0
